Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3526,52,Female,Hoodie,Outerwear,35,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,No,No,37,PayPal,Weekly
3527,19,Female,Shoes,Outerwear,64,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Monthly
3528,36,Male,Backpack,Outerwear,49,Nebraska,M,Black,Winter,4.6,Yes,Store Pickup,Yes,Yes,41,Debit Card,Quarterly
3529,19,Male,Shorts,Outerwear,87,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Monthly
3530,30,Male,Sweater,Outerwear,57,Louisiana,L,Peach,Winter,4.4,No,Next Day Air,No,No,39,Credit Card,Weekly
3531,66,Female,Gloves,Outerwear,36,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3532,35,Male,Jewelry,Outerwear,28,Kansas,XL,Turquoise,Winter,3.2,Yes,Free Shipping,Yes,Yes,48,Venmo,Annually
3533,42,Female,Shirt,Outerwear,35,Massachusetts,M,Red,Winter,3.9,No,Free Shipping,No,No,40,PayPal,Bi-Weekly
3534,21,Male,Blouse,Outerwear,85,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Bi-Weekly
3535,41,Male,Belt,Outerwear,27,Connecticut,M,Yellow,Winter,2.5,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Annually
3536,62,Female,Shoes,Outerwear,77,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually
3537,54,Male,Jewelry,Outerwear,31,Nebraska,XL,Peach,Winter,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Weekly
3538,24,Male,Dress,Outerwear,98,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,No,No,32,PayPal,Annually
3539,63,Male,T-shirt,Outerwear,88,Idaho,M,Purple,Winter,5.0,No,Standard,Yes,Yes,9,Venmo,Monthly
3540,64,Female,Shoes,Outerwear,47,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,No,31,Debit Card,Bi-Weekly
3541,42,Male,Shoes,Outerwear,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
3542,36,Male,Boots,Outerwear,83,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Monthly
3543,69,Male,Handbag,Outerwear,51,Louisiana,L,Beige,Winter,4.6,Yes,Next Day Air,Yes,Yes,31,Debit Card,Quarterly
3544,53,Male,Blouse,Outerwear,85,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Monthly
3545,38,Male,Jeans,Outerwear,39,Vermont,L,Turquoise,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,PayPal,Weekly
3546,48,Female,Jewelry,Outerwear,27,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Quarterly
3547,62,Male,Hoodie,Outerwear,79,New Mexico,M,Brown,Winter,3.4,Yes,Free Shipping,Yes,Yes,45,Venmo,Monthly
3548,54,Male,Jeans,Outerwear,85,Wisconsin,S,Pink,Winter,3.0,No,Free Shipping,Yes,Yes,8,PayPal,Annually
3549,58,Male,Blouse,Outerwear,63,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly
3550,41,Male,Sweater,Outerwear,95,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32,Cash,Weekly
3551,54,Male,T-shirt,Outerwear,42,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,No,39,PayPal,Monthly
3552,38,Male,Skirt,Outerwear,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,No,41,Debit Card,Monthly
3553,31,Male,Sneakers,Outerwear,64,Georgia,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,Yes,30,Credit Card,Quarterly
3554,56,Male,Shorts,Outerwear,84,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,Cash,Monthly
3555,58,Male,Dress,Outerwear,39,Texas,M,Purple,Winter,3.6,No,Express,No,No,31,Venmo,Annually
3556,42,Male,Shoes,Outerwear,22,Missouri,M,Maroon,Winter,3.9,Yes,Free Shipping,Yes,Yes,26,PayPal,Annually
3557,40,Female,Shirt,Outerwear,87,Colorado,L,Charcoal,Winter,3.7,No,2-Day Shipping,No,No,47,Credit Card,Monthly
3558,39,Male,Handbag,Outerwear,69,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,Yes,43,Venmo,Bi-Weekly
3559,70,Male,Handbag,Outerwear,32,Minnesota,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Monthly
3560,66,Male,Sneakers,Outerwear,40,Georgia,L,Maroon,Winter,2.9,No,Free Shipping,Yes,Yes,17,Credit Card,Annually
3561,42,Male,Shirt,Outerwear,89,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
3562,70,Female,Sneakers,Outerwear,31,Oregon,XL,Indigo,Winter,3.8,No,Free Shipping,No,No,42,Cash,Bi-Weekly
3563,27,Female,Sneakers,Outerwear,22,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,No,No,21,Debit Card,Weekly
3564,57,Male,Sneakers,Outerwear,32,Colorado,M,Silver,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,47,Cash,Bi-Weekly
3565,58,Male,Jeans,Outerwear,41,Maine,S,Lavender,Winter,4.0,No,Store Pickup,No,No,28,Credit Card,Annually
3566,26,Male,Gloves,Outerwear,62,Colorado,M,Pink,Winter,4.2,No,Free Shipping,No,No,3,Venmo,Quarterly
3567,67,Male,Hoodie,Outerwear,63,Florida,M,Olive,Winter,3.4,Yes,Next Day Air,Yes,Yes,30,Bank Transfer,Weekly
3568,53,Male,Blouse,Outerwear,34,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually
3569,39,Female,Hoodie,Outerwear,85,Illinois,S,Olive,Winter,3.4,No,Next Day Air,No,No,18,Cash,Weekly
3570,44,Female,Scarf,Outerwear,84,Illinois,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly
3571,39,Male,Sweater,Outerwear,79,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Monthly
3572,45,Female,Sunglasses,Outerwear,53,Kentucky,L,Beige,Winter,3.5,No,Express,No,No,16,PayPal,Quarterly
3573,24,Female,Belt,Outerwear,44,Wisconsin,L,Maroon,Winter,2.8,No,Express,No,No,21,Debit Card,Monthly
3574,23,Male,Scarf,Outerwear,43,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Venmo,Monthly
3575,43,Male,Scarf,Outerwear,33,California,M,Black,Winter,4.7,Yes,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly
3576,60,Male,Sweater,Outerwear,59,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,No,No,27,Cash,Monthly
3577,70,Male,Socks,Outerwear,37,Massachusetts,S,Green,Winter,4.1,No,Next Day Air,No,No,42,Bank Transfer,Quarterly
3578,61,Male,Scarf,Outerwear,29,New Hampshire,M,Peach,Winter,3.8,No,Free Shipping,No,No,25,Venmo,Annually
3579,27,Female,Pants,Outerwear,84,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,No,41,Bank Transfer,Annually
3580,31,Male,Shirt,Outerwear,77,Minnesota,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8,PayPal,Bi-Weekly
3581,37,Female,Shirt,Outerwear,47,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Monthly
3582,52,Female,Boots,Outerwear,79,Tennessee,M,Pink,Winter,3.7,No,Standard,No,No,40,PayPal,Monthly
3583,67,Female,Socks,Outerwear,78,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Quarterly
3584,42,Male,Scarf,Outerwear,75,Kentucky,L,Indigo,Winter,3.0,No,2-Day Shipping,No,No,27,Bank Transfer,Weekly
3585,42,Male,Handbag,Outerwear,34,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,No,30,Credit Card,Bi-Weekly
3586,49,Male,Pants,Outerwear,36,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2,PayPal,Weekly
3587,33,Female,Boots,Outerwear,60,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,No,No,29,PayPal,Monthly
3588,69,Male,Blouse,Outerwear,52,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,No,30,Cash,Quarterly
3589,43,Male,Backpack,Outerwear,79,New York,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Monthly
3590,31,Male,Pants,Outerwear,77,North Carolina,M,Charcoal,Winter,4.1,Yes,Store Pickup,Yes,Yes,22,Debit Card,Quarterly
3591,29,Male,Shorts,Outerwear,39,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly
3592,24,Male,Hoodie,Outerwear,71,Arkansas,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly
3593,28,Male,Pants,Outerwear,75,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,38,Venmo,Monthly
3594,61,Female,Scarf,Outerwear,43,Georgia,XL,Lavender,Winter,4.5,No,2-Day Shipping,No,No,48,Cash,Quarterly
3595,29,Male,Dress,Outerwear,52,Florida,M,Red,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,44,Venmo,Quarterly
3596,64,Male,Skirt,Outerwear,67,Indiana,S,Olive,Winter,4.3,Yes,Standard,Yes,Yes,47,PayPal,Quarterly
3597,59,Female,Socks,Outerwear,40,Illinois,M,Indigo,Winter,4.7,No,Express,No,No,48,PayPal,Annually
3598,48,Male,Belt,Outerwear,56,Mississippi,S,Green,Winter,4.0,No,Free Shipping,No,No,21,Debit Card,Quarterly
3599,47,Male,Shorts,Outerwear,36,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12,Venmo,Monthly
3600,21,Male,Blouse,Outerwear,85,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Bi-Weekly
3601,52,Male,Pants,Outerwear,58,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,31,PayPal,Annually
3602,47,Female,Sneakers,Outerwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3603,35,Female,Dress,Outerwear,46,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Bi-Weekly
3604,46,Female,Belt,Outerwear,30,Idaho,M,Maroon,Winter,4.0,No,Standard,No,No,14,Cash,Bi-Weekly
3605,62,Female,Scarf,Outerwear,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly
3606,33,Female,Boots,Outerwear,60,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,No,No,29,PayPal,Monthly
3607,18,Male,Gloves,Outerwear,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly
3608,45,Male,Sneakers,Outerwear,54,Michigan,XL,Pink,Winter,3.9,No,Express,No,No,35,Bank Transfer,Quarterly
3609,57,Female,Sunglasses,Outerwear,51,Maine,L,Lavender,Winter,2.6,No,Store Pickup,No,No,28,Bank Transfer,Monthly
3610,65,Male,Skirt,Outerwear,80,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly
3611,31,Male,Dress,Outerwear,37,Rhode Island,L,Purple,Winter,2.9,Yes,Store Pickup,Yes,Yes,33,Credit Card,Monthly
3612,29,Female,Skirt,Outerwear,84,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Quarterly
3613,47,Female,Sneakers,Outerwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3614,21,Female,Sandals,Outerwear,69,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Bi-Weekly
3615,32,Male,Gloves,Outerwear,57,Alaska,M,Magenta,Winter,4.6,No,Express,No,No,33,Venmo,Annually
3616,61,Male,Handbag,Outerwear,26,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,Yes,7,Cash,Annually
3617,22,Male,Hoodie,Outerwear,46,Michigan,M,Brown,Winter,4.1,Yes,Store Pickup,Yes,Yes,35,Credit Card,Weekly
3618,25,Male,T-shirt,Outerwear,89,New York,L,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,24,Credit Card,Bi-Weekly
3619,57,Male,Sunglasses,Outerwear,38,Michigan,L,Teal,Winter,3.0,No,Standard,No,No,23,PayPal,Weekly
3620,51,Male,Sneakers,Outerwear,35,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Monthly
3621,57,Male,Shorts,Outerwear,86,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31,Venmo,Monthly
3622,62,Female,Hat,Outerwear,64,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,No,4,Bank Transfer,Quarterly
3623,39,Male,Backpack,Outerwear,51,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,No,22,Bank Transfer,Weekly
3624,63,Female,Hat,Outerwear,36,New Hampshire,M,Pink,Winter,3.3,No,2-Day Shipping,No,No,21,Credit Card,Annually
3625,18,Female,Jeans,Outerwear,77,West Virginia,M,Teal,Winter,3.1,No,Free Shipping,No,No,21,Credit Card,Quarterly
3626,42,Male,Blouse,Outerwear,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,Venmo,Monthly
3627,29,Male,Scarf,Outerwear,47,Virginia,M,Charcoal,Winter,4.3,No,Free Shipping,No,No,41,Venmo,Weekly
3628,38,Female,Shorts,Outerwear,62,Washington,L,Gold,Winter,3.4,No,Standard,No,No,20,Venmo,Annually
3629,40,Male,Boots,Outerwear,85,New York,M,Red,Winter,3.0,No,Free Shipping,No,No,33,Cash,Weekly
3630,43,Female,Pants,Outerwear,40,Nebraska,L,Blue,Winter,3.3,No,2-Day Shipping,No,No,48,Cash,Bi-Weekly
3631,34,Male,Dress,Outerwear,91,Georgia,M,Violet,Winter,3.6,No,Express,Yes,Yes,48,Credit Card,Weekly
3632,43,Male,Hat,Outerwear,61,New Hampshire,L,Cyan,Winter,3.4,Yes,Store Pickup,Yes,Yes,33,Cash,Monthly
3633,62,Female,Belt,Outerwear,48,Louisiana,M,Silver,Winter,4.6,No,Free Shipping,No,No,8,Venmo,Monthly
3634,23,Male,Pants,Outerwear,89,Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
3635,69,Male,Sunglasses,Outerwear,21,Maine,M,Olive,Winter,2.9,No,Next Day Air,Yes,Yes,8,Credit Card,Annually
3636,39,Male,Handbag,Outerwear,69,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,Yes,43,Venmo,Bi-Weekly
3637,31,Female,Shoes,Outerwear,40,Vermont,S,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Quarterly
3638,69,Male,Hoodie,Outerwear,60,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually
3639,62,Female,Shoes,Outerwear,77,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually
3640,40,Male,Dress,Outerwear,82,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,1,Cash,Weekly
3641,25,Female,Sneakers,Outerwear,40,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Bi-Weekly
3642,33,Male,Socks,Outerwear,100,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Bi-Weekly
3643,39,Female,T-shirt,Outerwear,53,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
3644,42,Male,T-shirt,Outerwear,74,Wisconsin,L,Maroon,Winter,2.7,No,Store Pickup,Yes,Yes,22,Bank Transfer,Quarterly
3645,56,Male,Sunglasses,Outerwear,31,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,27,Venmo,Quarterly
3646,40,Female,Socks,Outerwear,87,Georgia,M,Black,Winter,3.8,No,2-Day Shipping,No,No,33,Cash,Monthly
3647,26,Female,Skirt,Outerwear,78,Florida,L,Maroon,Winter,4.1,No,Free Shipping,No,No,6,Debit Card,Quarterly
3648,52,Male,T-shirt,Outerwear,88,Texas,XL,Green,Winter,4.3,No,Express,No,No,29,PayPal,Monthly
3649,46,Female,Belt,Outerwear,30,Idaho,M,Maroon,Winter,4.0,No,Standard,No,No,14,Cash,Bi-Weekly
3650,31,Male,Handbag,Outerwear,31,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Quarterly
3651,35,Male,Backpack,Outerwear,36,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,Yes,19,Venmo,Monthly
3652,19,Male,Sneakers,Outerwear,35,Nevada,M,Orange,Winter,4.5,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually
3653,59,Male,Scarf,Outerwear,34,Oregon,M,Olive,Winter,3.4,Yes,Express,Yes,Yes,13,PayPal,Weekly
3654,27,Female,Blouse,Outerwear,75,Ohio,M,Blue,Winter,4.9,No,Express,No,No,25,Cash,Bi-Weekly
3655,65,Male,Skirt,Outerwear,36,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly
3656,35,Male,Sandals,Outerwear,70,Wisconsin,M,Orange,Winter,4.4,No,Express,Yes,Yes,16,Bank Transfer,Bi-Weekly
3657,19,Male,Gloves,Outerwear,38,West Virginia,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,Yes,46,Bank Transfer,Quarterly
3658,55,Male,Shoes,Outerwear,79,Vermont,XL,Peach,Winter,3.3,No,Standard,No,No,46,Credit Card,Quarterly
3659,28,Male,Handbag,Outerwear,54,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly
3660,69,Male,Backpack,Outerwear,56,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,No,1,Venmo,Quarterly
3661,43,Male,Sneakers,Outerwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,31,Cash,Weekly
3662,22,Female,T-shirt,Outerwear,83,California,XL,Olive,Winter,3.2,No,Standard,No,No,36,Cash,Weekly
3663,54,Male,Jewelry,Outerwear,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Monthly
3664,38,Male,Jeans,Outerwear,39,Vermont,L,Turquoise,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,PayPal,Weekly
3665,21,Female,T-shirt,Outerwear,91,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,No,28,Cash,Annually
3666,57,Female,Sandals,Outerwear,50,Ohio,M,Lavender,Winter,3.7,No,Express,No,No,7,PayPal,Weekly
3667,68,Male,Jewelry,Outerwear,60,Idaho,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,21,Credit Card,Monthly
3668,43,Male,Boots,Footwear,66,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Monthly
3669,38,Male,Boots,Footwear,58,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,Yes,42,Debit Card,Weekly
3670,54,Male,Backpack,Footwear,37,New Mexico,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,Yes,30,PayPal,Quarterly
3671,21,Female,Pants,Footwear,51,Delaware,L,Pink,Winter,4.9,No,Standard,No,No,37,Venmo,Annually
3672,46,Female,T-shirt,Footwear,59,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31,Bank Transfer,Bi-Weekly
3673,23,Female,Gloves,Footwear,32,Wisconsin,M,Teal,Winter,4.1,No,Store Pickup,No,No,37,Bank Transfer,Annually
3674,48,Female,Jewelry,Footwear,27,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Quarterly
3675,27,Male,T-shirt,Footwear,89,New York,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly
3676,35,Male,Shorts,Footwear,66,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,32,Bank Transfer,Bi-Weekly
3677,63,Female,Shoes,Footwear,54,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly
3678,45,Male,Blouse,Footwear,92,West Virginia,L,Charcoal,Winter,3.3,No,Express,No,No,21,PayPal,Annually
3679,45,Male,Dress,Footwear,79,Massachusetts,S,Teal,Winter,3.1,No,Next Day Air,Yes,Yes,7,Cash,Bi-Weekly
3680,53,Male,Shoes,Footwear,37,Maine,S,Violet,Winter,3.4,No,Standard,No,No,20,Debit Card,Monthly
3681,21,Male,Pants,Footwear,66,Louisiana,M,Black,Winter,2.8,Yes,Express,Yes,Yes,50,Cash,Quarterly
3682,39,Female,Gloves,Footwear,26,New York,XL,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Monthly
3683,35,Male,Jewelry,Footwear,28,Kansas,XL,Turquoise,Winter,3.2,Yes,Free Shipping,Yes,Yes,48,Venmo,Annually
3684,21,Female,Shirt,Footwear,83,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Annually
3685,21,Male,Sweater,Footwear,35,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46,Cash,Monthly
3686,63,Female,Gloves,Footwear,74,Virginia,L,Teal,Winter,4.0,No,Express,No,No,35,Credit Card,Monthly
3687,53,Female,Scarf,Footwear,49,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Monthly
3688,69,Male,Handbag,Footwear,62,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Quarterly
3689,30,Male,Scarf,Footwear,29,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,Yes,Yes,12,Credit Card,Monthly
3690,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually
3691,21,Male,Sweater,Footwear,35,Tennessee,M,Cyan,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,46,Cash,Monthly
3692,61,Male,Dress,Footwear,38,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,No,43,Cash,Bi-Weekly
3693,66,Male,T-shirt,Footwear,84,Missouri,M,Violet,Winter,3.0,No,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly
3694,38,Female,Backpack,Footwear,75,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,No,6,Bank Transfer,Annually
3695,51,Female,Pants,Footwear,55,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,No,No,21,Cash,Monthly
3696,28,Male,Skirt,Footwear,90,New York,M,Teal,Winter,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Monthly
3697,37,Male,Jewelry,Footwear,78,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,No,28,PayPal,Annually
3698,69,Male,Gloves,Footwear,48,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Bi-Weekly
3699,37,Female,Hoodie,Footwear,95,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,No,18,PayPal,Bi-Weekly
3700,28,Male,Handbag,Footwear,26,Mississippi,S,Peach,Winter,3.0,No,Next Day Air,No,No,13,Venmo,Monthly
3701,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,No,5,Credit Card,Weekly
3702,47,Male,Blouse,Footwear,93,Alaska,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Quarterly
3703,58,Female,Sunglasses,Footwear,38,New York,L,Black,Winter,4.8,No,Standard,No,No,14,Debit Card,Monthly
3704,26,Male,Dress,Footwear,91,Arizona,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PayPal,Monthly
3705,29,Female,Shoes,Footwear,46,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly
3706,26,Male,Hoodie,Footwear,88,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Monthly
3707,58,Male,Blouse,Footwear,63,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly
3708,50,Male,Sunglasses,Footwear,65,Kansas,M,Blue,Winter,4.8,No,Express,No,No,7,Venmo,Annually
3709,28,Male,Jewelry,Footwear,73,Colorado,L,Silver,Winter,4.5,No,Next Day Air,Yes,Yes,11,Bank Transfer,Monthly
3710,66,Female,Gloves,Footwear,36,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3711,67,Male,Dress,Footwear,42,Arkansas,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,Yes,31,Cash,Quarterly
3712,58,Male,Hoodie,Footwear,56,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly
3713,41,Female,Hoodie,Footwear,82,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Bi-Weekly
3714,63,Male,Boots,Footwear,51,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,No,6,Credit Card,Quarterly
3715,39,Female,Shoes,Footwear,76,New Mexico,M,Gold,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Weekly
3716,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually
3717,58,Female,Shoes,Footwear,62,Alabama,L,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Quarterly
3718,21,Male,Pants,Footwear,66,Louisiana,M,Black,Winter,2.8,Yes,Express,Yes,Yes,50,Cash,Quarterly
3719,37,Male,Scarf,Footwear,60,Alabama,M,Purple,Winter,3.2,No,Next Day Air,Yes,Yes,23,Venmo,Monthly
3720,40,Male,Hat,Footwear,32,California,XL,Charcoal,Winter,4.2,Yes,Standard,Yes,Yes,17,Bank Transfer,Weekly
3721,44,Female,Scarf,Footwear,84,Illinois,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly
3722,41,Male,Pants,Footwear,51,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,No,15,Venmo,Monthly
3723,61,Male,Dress,Footwear,38,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,No,43,Cash,Bi-Weekly
3724,44,Male,Scarf,Footwear,25,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,No,42,Cash,Quarterly
3725,54,Male,Jewelry,Footwear,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Monthly
3726,28,Male,Handbag,Footwear,26,Mississippi,S,Peach,Winter,3.0,No,Next Day Air,No,No,13,Venmo,Monthly
3727,20,Male,Backpack,Footwear,48,Georgia,M,Lavender,Winter,3.1,No,Free Shipping,Yes,Yes,48,Credit Card,Monthly
3728,67,Male,Socks,Footwear,40,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
